activity_id,experiment_id,frequency,grid_label,institution_id,realm,source_id,table_id,variable_id,standard_name,units,variant_label,member_id,time_range,path,version
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wmo,,,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wmo/gn/v20190429/wmo/wmo_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,spco2,surface_partial_pressure_of_carbon_dioxide_in_sea_water,Pa,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/spco2/gn/v20190429/spco2/spco2_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,tossq,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/tossq/gn/v20190429/tossq/tossq_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,detocos,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/detocos/gn/v20190429/detocos/detocos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,thetao,sea_water_potential_temperature,degC,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/thetao/gn/v20190429/thetao/thetao_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,dissicos,mole_concentration_of_dissolved_inorganic_carbon_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/dissicos/gn/v20190429/dissicos/dissicos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,ponos,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/ponos/gn/v20190429/ponos/ponos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,zos,sea_surface_height_above_geoid,m,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/zos/gn/v20190429/zos/zos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,wfo,water_flux_into_sea_water,kg m-2 s-1,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/wfo/gn/v20190429/wfo/wfo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,tosga,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/tosga/gn/v20190429/tosga/tosga_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,mol m-3,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2/gn/v20190429/o2/o2_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,evs,water_evapotranspiration_flux,kg m-2 s-1,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/evs/gn/v20190429/evs/evs_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,epc100,sinking_mole_flux_of_particulate_organic_matter_expressed_as_carbon_in_sea_water,mol m-2 s-1,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/epc100/gn/v20190429/epc100/epc100_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,obvfsq,,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/obvfsq/gn/v20190429/obvfsq/obvfsq_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,rsntds,net_downward_shortwave_flux_at_sea_water_surface,W m-2,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/rsntds/gn/v20190429/rsntds/rsntds_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,fx,gn,CCCma,ocean,CCCma,none,areacello,cell_area,m2,r1i1p1f1,Ofx,,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Ofx/areacello/gn/v20190429/areacello/areacello_Ofx_CanESM5_historical_r1i1p1f1_gn.nc,v20190429
CMIP,CanESM5,fx,gn,CCCma,ocean,CCCma,none,thkcello,cell_thickness,m,r1i1p1f1,Ofx,,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Ofx/thkcello/gn/v20190429/thkcello/thkcello_Ofx_CanESM5_historical_r1i1p1f1_gn.nc,v20190429
